id,user_id,type,title,body,is_read,created_at
1845,2282,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-06 18:00:00
1846,2124,system,System notification,There has been an update to your account or app settings.,1,2026-08-24 02:00:00
1847,2224,system,System notification,There has been an update to your account or app settings.,0,2026-07-05 11:00:00
1848,1007,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-06 01:00:00
1849,2353,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-02 05:00:00
1850,2384,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-13 07:00:00
1851,2024,system,System notification,There has been an update to your account or app settings.,0,2026-08-11 03:00:00
1852,2341,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-12 00:00:00
1853,2353,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-02 11:00:00
1854,2257,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-26 12:00:00
1855,2084,system,System notification,There has been an update to your account or app settings.,1,2026-07-31 17:00:00
1856,2273,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-28 12:00:00
1857,2153,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-11 08:00:00
1858,2016,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-17 01:00:00
1859,2080,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-29 20:00:00
1860,2355,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-15 18:00:00
1861,2092,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-05 23:00:00
1862,2181,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-22 09:00:00
1863,2029,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-29 01:00:00
1864,2233,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-06 15:00:00
1865,2138,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-20 11:00:00
1866,2052,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-28 00:00:00
1867,2189,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-18 14:00:00
1868,2051,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-13 22:00:00
1869,2131,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-31 12:00:00
1870,2169,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-28 07:00:00
1871,2255,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-29 06:00:00
1872,2347,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-04 03:00:00
1873,2257,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-31 03:00:00
1874,2161,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-13 11:00:00
1875,2216,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-21 17:00:00
1876,2380,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-09 05:00:00
1877,2285,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-29 06:00:00
1878,2306,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-12 02:00:00
1879,2347,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-17 16:00:00
1880,2254,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-17 00:00:00
1881,1034,system,System notification,There has been an update to your account or app settings.,0,2026-07-15 16:00:00
1882,2022,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-19 04:00:00
1883,2107,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-03 19:00:00
1884,2190,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-24 23:00:00
1885,1036,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-25 02:00:00
1886,2132,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-28 02:00:00
1887,2042,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-06 00:00:00
1888,2252,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-13 13:00:00
1889,2263,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-12 01:00:00
1890,2248,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-14 09:00:00
1891,1008,system,System notification,There has been an update to your account or app settings.,1,2026-07-28 10:00:00
1892,2160,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-03 22:00:00
1893,2155,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-20 18:00:00
1894,2298,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-27 12:00:00
1895,2060,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-14 13:00:00
1896,2074,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-31 15:00:00
1897,2322,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-19 12:00:00
1898,2194,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-07 17:00:00
1899,2224,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-24 17:00:00
1900,2085,system,System notification,There has been an update to your account or app settings.,1,2026-07-14 11:00:00
1901,2321,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-15 18:00:00
1902,2259,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-24 02:00:00
1903,2341,system,System notification,There has been an update to your account or app settings.,1,2026-08-18 12:00:00
1904,2155,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-04 18:00:00
1905,2089,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-24 17:00:00
1906,2056,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-14 00:00:00
1907,2378,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-16 08:00:00
1908,2114,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-31 00:00:00
1909,2358,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-27 15:00:00
1910,1004,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-30 22:00:00
1911,2324,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-06 13:00:00
1912,2344,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-27 22:00:00
1913,2239,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-10 07:00:00
1914,2312,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-18 00:00:00
1915,2254,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-28 11:00:00
1916,2149,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-19 07:00:00
1917,2147,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-16 05:00:00
1918,2132,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-04 16:00:00
1919,2260,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-17 13:00:00
1920,2022,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-18 10:00:00
1921,2134,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-29 04:00:00
1922,2176,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-27 20:00:00
1923,2127,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-03 05:00:00
1924,2308,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-22 11:00:00
1925,2239,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-19 17:00:00
1926,2178,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-04 02:00:00
1927,2233,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-03 19:00:00
1928,2035,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-31 07:00:00
1929,2153,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-07 06:00:00
1930,2176,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-26 03:00:00
1931,2380,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-28 10:00:00
1932,2099,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-07 03:00:00
1933,2128,system,System notification,There has been an update to your account or app settings.,1,2026-07-18 21:00:00
1934,2167,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-09 01:00:00
1935,2292,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-03 09:00:00
1936,2137,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-05 22:00:00
1937,2301,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-08 07:00:00
